'Ehdokasnumero';'Kuntanumero';'Etunimet';'Sukunimi';'Arvo/ammatti/tehtava';'Vaalipiiri/Kunta';'Puolue';'Saapumispaiva';'Muokkauspaiva';'Ehdokkaan mahdollisen tukiryhman nimi';'Vaalirahoitukseni ei ole ylittanyt 800 euroa';'Vaalikampanjan kulut yhteensa';'Sanoma- ilmaisjakelu- ja aikakauslehdet';'Radio';'Televisio';'Tietoverkot';'Muut viestintavalineet';'Ulkomainonta';'Vaalilehtien esitteiden ja muun painetun materiaalin hankinta';'Mainonnan suunnittelu';'Vaalitilaisuudet';'Vastikeellisen tuen hankintakulut';'Muut kulut';'Vaalikampanjan rahoitus yhteensa';'2.1 Rahoitus sisaltaa omia varoja yhteensa';'2.2 Rahoitus sisaltaa ehdokkaan ja tukiryhman ottamia lainoja yhteensa';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa';'2.3 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta yksityishenkilolta ("x")';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa lisatietokentan teksti';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa';'2.4 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta yrityksilta ("x")';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa lisatietokentan teksti';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa';'2.5 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta puolueelta ("x")';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa lisatietokentan teksti';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa';'2.6 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta puolueyhdistyksilta ("x")';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa lisatietokentan teksti';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa';'2.7 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta muilta tahoilta ("x")';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa lisatietokentan teksti';'2.8 Rahoitus sisaltaa valitettya tukea yhteensa';'E. vapaaehtoinen erittely'
'0468';'297';'Sari';'Raassina';'erikoislääkäri, kaupunginvaltuuston puheenjohtaja';'Kuopio';'KOK';'16.8.2021';'';'';'';'1156,36';'1076,36';'';'';'';'';'';'';'';'';'';'80';'1156,36';'1156,36';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0472';'297';'Olli-Pekka';'Ryynänen';'professori emeritus';'Kuopio';'KOK';'25.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0473';'297';'Jukka';'Savolainen';'matkailuyrittäjä';'Kuopio';'KOK';'30.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0475';'297';'Kati';'Seppälä';'yhteisöpedagogi, yrittäjä';'Kuopio';'KOK';'23.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0479';'297';'Kaija';'Sääski';'yhteiskuntatieteiden lisensiaatti, yrityspalvelujohtaja';'Kuopio';'KOK';'4.7.2021';'';'';'';'1275,41';'1102,41';'0';'0';'0';'0';'0';'93,00';'0';'80,00';'0';'0';'1275,41';'1275,41';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0486';'297';'Taisto';'Toppinen';'diplomi-insinööri, rekisteripäällikkö';'Kuopio';'KOK';'25.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0488';'297';'Jaana';'Turunen';'muusikko, yrittäjä';'Kuopio';'KOK';'11.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Toteutui ennakkoilmoituksen mukaisesti. '
'0491';'297';'Tiina';'Viljakainen';'LKV, konttorinjohtaja';'Kuopio';'KOK';'4.8.2021';'';'';'';'4188,44';'1297,18';'';'';'';'80';'952,32';'1502,14';'356,80';'';'';'';'4188,44';'4188,44';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0492';'297';'Eija';'Vähälä';'opetusneuvos';'Kuopio';'KOK';'20.8.2021';'';'';'';'300';'300';'';'';'';'';'';'';'';'';'';'';'300';'300';'0';'0';'';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'';'';'';''
'0495';'297';'Eero';'Wetzell';'ylikonstaapeli, eläkkeellä';'Kuopio';'KOK';'18.6.2021';'';'';'';'2205';'1555';'150';'';'500';'';'';'';'';'';'';'';'2205';'2205';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0502';'297';'Saija';'Nivamo';'yrittäjä';'Kuopio';'LIIK';'30.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0504';'297';'Jani';'Sinervirta';'yrittäjä';'Kuopio';'LIIK';'7.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0505';'297';'Teemu';'Soini';'lead design engineer';'Kuopio';'LIIK';'19.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0003';'300';'Elina';'Honkala';'fysioterapeutti';'Kuortane';'PS';'16.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0005';'300';'Antti';'Koskela';'yrittäjä';'Kuortane';'PS';'12.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0008';'300';'Tauno';'Lampinen';'eläkeläinen';'Kuortane';'PS';'14.7.2021';'';'';'';'200';'';'';'';'';'';'';'200';'';'';'';'';'200';'200';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0009';'300';'Tuija';'Lindahl';'kokki';'Kuortane';'PS';'19.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Perussuomalaiset naiset antoi mainokseen tukea 42e.'
'0011';'300';'Olli-Pekka';'Oksanen';'metallialan asentaja';'Kuortane';'PS';'12.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0012';'300';'Seppo';'Palomäki';'ylilääkäri, toimintayksikköjohtaja';'Kuortane';'PS';'12.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0013';'300';'Ville';'Sallila';'yrittäjä, maanviljelijä';'Kuortane';'PS';'12.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0014';'300';'Annukka';'Salminen';'nuoriso- ja kulttuurisihteeri';'Kuortane';'PS';'28.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0017';'300';'Ali';'Abdalla';'historian ja yhteiskuntaopin lehtori';'Kuortane';'KOK';'25.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0018';'300';'Jarmo';'Ala-Kurikka';'maanviljelijä, lomittaja';'Kuortane';'KOK';'16.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0021';'300';'Rauno';'Laitila';'rehtori, eläkeläinen';'Kuortane';'KOK';'2.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0022';'300';'Merja';'Liesmäki';'sairaanhoitaja';'Kuortane';'KOK';'29.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0023';'300';'Jaakko';'Peltokangas';'opiskelija';'Kuortane';'KOK';'13.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0024';'300';'Nora';'Pesonen';'myyntiedustaja';'Kuortane';'KOK';'13.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0025';'300';'Petra';'Piironen';'yhteyspäällikkö';'Kuortane';'KOK';'18.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0026';'300';'Annu';'Ridanpää-Taittonen';'liikunnanopettaja, LitM';'Kuortane';'KOK';'30.6.2021';'';'';'';'773,28';'483,87';'0';'0';'0';'100,00';'0';'189,41';'0';'0';'0';'0';'1249,68';'673,28';'0';'446,40';'X';'';'0';'X';'';'0';'X';'';'130,00';'X';'';'0';'X';'';'0';''
'0027';'300';'Juha-Matti';'Salimäki';'laitosmies, yrittäjä';'Kuortane';'KOK';'22.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0030';'300';'Riikka';'Varila';'toiminnanjohtaja, maatalousyrittäjä';'Kuortane';'KOK';'13.8.2021';'';'';'';'987,94';'648,52';'';'';'';'35';'107,88';'196,54';'';'';'';'';'987,94';'987,94';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0031';'300';'Annie';'Yli-Leppälä';'sairaanhoitaja (AMK)';'Kuortane';'KOK';'30.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0032';'300';'Kari';'Yli-Opas';'yrittäjä';'Kuortane';'KOK';'13.8.2021';'';'';'';'0';'0';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0033';'300';'Pasi';'Honkala';'kirvesmies';'Kuortane';'KD';'10.11.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'B. Vaalikampanjan kulujen ja rahoituksen yhteenveto1. Vaalikampanjan kulut yhteensä 02. Vaalikampanjan rahoitus yhteensä 02.1 Rahoitus sisältää omia varoja yhteensä 02.2 Rahoitus sisältää ehdokkaan ja tukiryhmän ottamia lainoja yhteensä 02.3 Rahoitus sisältää yksityishenkilöiltä saatua tukea yhteensä 02.4 Rahoitus sisältää yrityksiltä saatua tukea yhteensä 02.5 Rahoitus sisältää puolueelta saatua tukea yhteensä 02.6 Rahoitus sisältää puolueyhdistyksiltä saatua tukea yhteensä 0 2.7 Rahoitus sisältää muilta tahoilta saatua tukea yhteensä 0 2.8 Rahoitus sisältää välitettyä tukea yhteensä 0C. Vaalikampanjan kulujen erittely1. Vaalikampanjan kulut yhteensä (kulut eriteltävä alla olevaan taulukkoon) 0 VaalimainontaSanoma-, ilmaisjakelu-, ja aikakauslehdet 0 Radio 0Televisio 0Tietoverkot 0Muut viestintävälineet 0Ulkomainonta 0Vaalilehtien, esitteiden ja muun painetun materiaalin hankinta 0Mainonnan suunnittelu 0Vaalitilaisuudet 0Vastikkeellisen tuen hankintakulut 0Muut kulut 0D. Vaalikampanjan rahoituksen ja tuen erittely(Yksityishenkilön nimeä ei saa ilmoittaa ilman hänen nimenomaista suostumustaan, jos hänen antamansa tuen arvo on pienempi kuin 800 €.)2. Vaalikampanjan rahoitus yhteensä (rahoitus eritellään alla oleviin kohtiin)2.1 Rahoitus sisältää omia varoja yhteensä2.2 Rahoitus sisältää ehdokkaan ja tukiryhmän ottamia lainoja yhteensä 2.3 Rahoitus sisältää yksityishenkilöiltä saatua tukea yhteensä 2.4 Rahoitus sisältää yrityksiltä saatua tukea yhteensä 2.5 Rahoitus sisältää puolueelta saatua tukea yhteensä2.6 Rahoitus sisältää puolueyhdistyksiltä saatua tukea yhteensä2.7 Rahoitus sisältää muilta tahoilta saatua tukea yhteensä2.8 Rahoitus sisältää välitettyä tukea yhteensä'
'0034';'300';'Eila';'Kuusisto';'lähihoitaja, eläkeläinen';'Kuortane';'KD';'9.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0037';'300';'Alpo';'Santanen';'rakennusinsinööri';'Kuortane';'KD';'8.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0044';'300';'Jari';'Ala-Lahti';'TL, lukion lehtori';'Kuortane';'KESK';'3.8.2021';'';'';'';'130';'130';'';'';'';'';'';'';'';'';'';'';'130';'130';'0';'0';'';'';'0';'';'';'0';'';'';'0';'';'';'0';'';'';'';'130 euroa omia varoja yhteen ilmoitukseen Viiskunta-lehdessä. Yhteiskuvassa kunnallisjärjestön ja paikallisyhdistyksen ilmoituksissa.'
'0045';'300';'Anne';'Haapa-aho';'esikoulun opettaja';'Kuortane';'KESK';'6.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0046';'300';'Annika';'Haarajärvi';'agrologi';'Kuortane';'KESK';'25.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0051';'300';'Jari';'Kamunen';'yrittäjä';'Kuortane';'KESK';'16.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0053';'300';'Mervi';'Kiviniemi';'agrologi';'Kuortane';'KESK';'23.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0054';'300';'Arttu';'Laitila';'maatalousyrittäjä';'Kuortane';'KESK';'22.7.2021';'';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';''
'0055';'300';'Antti';'Lantela';'urakoitsija';'Kuortane';'KESK';'17.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0056';'300';'Eeli';'Mäki-Mustapää';'yrittäjä';'Kuortane';'KESK';'25.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0057';'300';'Jukka';'Rantanen';'laitosmies';'Kuortane';'KESK';'25.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0058';'300';'Eero';'Rintakallio';'rak.ins., eläkeläinen';'Kuortane';'KESK';'23.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0059';'300';'Virpi';'Ruismäki';'kätilö-terveydenhoitaja (AMK)';'Kuortane';'KESK';'16.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0060';'300';'Ulla';'Siljamäki';'aineenopettaja';'Kuortane';'KESK';'2.8.2021';'';'';'';'358';'279';'';'';'';'';'';'79';'';'';'';'';'358';'358';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0061';'300';'Jouni';'Takala';'yrittäjä';'Kuortane';'KESK';'8.9.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0062';'300';'Antti';'Yli-Hynnilä';'maatalousyrittäjä';'Kuortane';'KESK';'15.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0063';'300';'Susanna';'Ylikantola';'lakimies, varatuomari';'Kuortane';'KESK';'11.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0064';'300';'Hanna';'Yli-Kuha';'toimitusjohtaja';'Kuortane';'KESK';'15.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0002';'301';'Ari';'Elomaa';'lähihoitaja';'Kurikka';'VAS';'26.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0004';'301';'Antti';'Korkiamäki';'eläkeläinen';'Kurikka';'VAS';'7.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0005';'301';'Marketta';'Nokso';'sairaanhoitaja, ensihoitaja AMK';'Kurikka';'VAS';'25.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'En ole käyttänyt vaalimainontaan euroakaan omaa rahaani, enkä saanut mistään rahaa'
'0008';'301';'Markus';'Blommendahl';'työllisyyskoordinaattori';'Kurikka';'KD';'16.10.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0009';'301';'Merja';'Latvala';'luokanopettaja';'Kurikka';'KD';'3.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'KD Kurikan paikallisosasto maksoi vaalikuvani ja lisäksi jaoimme kulut yhdentoista KD Kurikan ehdokkaan kesken vaali-ilmoituskulut kolmessa pienessä paikallislehdessä (Kurikka-lehti, Jalasjärven kunnallissanomat ja Jurvan Sanomat). KD Kurikan paikallisosasto tuki jokaisen ehdokkaan lehtikuvia samalla summalla sekä tuki vaalikojuja maskien, makkaroiden, käsidesin osalta. Tuki kokonaisuudessaan paikallisosastolta jäi huomattavan paljon alle 800e.'
'0013';'301';'Mika';'Piirto';'tekniikan tohtori';'Kurikka';'KD';'23.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0021';'301';'Markku';'Hydén';'maalari, eläkeläinen';'Kurikka';'SDP';'11.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0023';'301';'Kirsi';'Kandolin';'yksikönjohtaja, erityisopettaja';'Kurikka';'SDP';'12.10.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0029';'301';'Taisto';'Leppälä';'rakennusammattimies, pääluottamusmies';'Kurikka';'SDP';'25.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0031';'301';'Kirsti';'Lähdesmäki';'työsuojeluvaltuutettu';'Kurikka';'SDP';'16.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0032';'301';'Kirsi';'Niemi';'henkilökohtainen avustaja';'Kurikka';'SDP';'14.10.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0033';'301';'Margit';'Parkkamäki';'sairaanhoitaja';'Kurikka';'SDP';'30.9.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Omaosuus omat varat 200€ puolueosasto vaalimainokset yhteiset lehdissä 200€'
'0035';'301';'Voitto';'Parkkonen';'hammasteknikko';'Kurikka';'SDP';'16.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0036';'301';'Martti';'Ponsiluoma';'kirvesmies';'Kurikka';'SDP';'8.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0045';'301';'Jarmo';'Alajoki';'maaseuturyrittäjä';'Kurikka';'KESK';'30.8.2021';'';'';'';'1721';'1261';'';'';'';'';'';'460';'';'';'';'';'1721';'1721';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0046';'301';'Pekka';'Alakoski';'henkilöstöasiantuntija';'Kurikka';'KESK';'16.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0047';'301';'Jukka';'Ala-Luopa';'koulunjohtaja, KM';'Kurikka';'KESK';'8.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Vaalikortit -470,00€Vaalimainokset Kurikka-lehdessä -280€= 750€'
'0049';'301';'Kyösti';'Anttila';'maatalousyrittäjä, agrologi';'Kurikka';'KESK';'12.7.2021';'';'';'';'457,32';'457,32';'';'';'';'';'';'';'';'';'';'';'457,32';'457,32';'0';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';''
'0051';'301';'Kari';'Hakala';'näyttelijä-ohjaaja, yrittäjä';'Kurikka';'KESK';'30.8.2021';'';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'';'';'0';'';'';'0';'';'';'0';'';'';'0';'';'';'0';''
'0052';'301';'Aaro';'Hakola';'yrittäjä, YTM';'Kurikka';'KESK';'1.8.2021';'';'';'';'1690';'1330';'';'';'';'';'';'360';'';'';'';'';'1690';'1090';'';'600';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0054';'301';'Matti';'Hiipakka';'tekninen johtaja, eläkeläinen';'Kurikka';'KESK';'2.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0057';'301';'Arja';'Kananoja';'agrologi-YAMK';'Kurikka';'KESK';'17.8.2021';'';'';'';'1100';'850';'';'';'';'';'';'250';'';'';'';'';'1100';'1100';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0058';'301';'Olavi';'Kandolin';'käynnissäpitäjä';'Kurikka';'KESK';'25.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0066';'301';'Seppo';'Korpi';'maaseutuyrittäjä';'Kurikka';'KESK';'16.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0068';'301';'Mervi';'Kujanpää-Mannila';'maatalousyrittäjä';'Kurikka';'KESK';'3.8.2021';'';'';'';'1659,80';'1011';'0';'0';'0';'0';'90,00';'458,80';'90,00';'10,00';'0';'0';'1659,80';'1659,80';'0';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';''
'0069';'301';'Salla';'Kurikka';'agrologi';'Kurikka';'KESK';'15.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0070';'301';'Irma';'Kälviäinen';'maanviljelijä, eläkeläinen';'Kurikka';'KESK';'1.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0071';'301';'Paavo';'Mattila';'kunnallisteknikko, eläkkeellä';'Kurikka';'KESK';'16.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0072';'301';'Juhani';'Mäki';'eläkeläinen';'Kurikka';'KESK';'15.11.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0073';'301';'Esa';'Mäki-Lohiluoma';'projektipäällikkö, eläkeläinen';'Kurikka';'KESK';'5.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0075';'301';'Eija';'Mäntymäki';'YAMK-insinööri, eläkeläinen';'Kurikka';'KESK';'30.8.2021';'';'';'';'585,68';'225,00';'';'';'';'';'150,00';'';'';'';'';'210,68';'585,68';'585,68';'';'';'X';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';''
'0076';'301';'Mika';'Nokso';'maidontuottaja';'Kurikka';'KESK';'25.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0077';'301';'Kaija';'Nyysti';'yrittäjä, eläkeläinen';'Kurikka';'KESK';'25.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0078';'301';'Jari';'Ojala';'yrittäjä';'Kurikka';'KESK';'16.9.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0081';'301';'Susanna';'Ollila';'johtava asiantuntija, FM';'Kurikka';'KESK';'10.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0082';'301';'Asko';'Paavola';'rakennusinsinööri, eläkeläinen';'Kurikka';'KESK';'16.8.2021';'';'';'';'1182,65';'817,65';'';'';'';'';'';'365,00';'';'';'';'';'1182,65';'1105,00';'';'';'X';'';'';'X';'';'';'X';'';'77,65';'X';'';'';'X';'';'';''
