'Ehdokasnumero';'Kuntanumero';'Etunimet';'Sukunimi';'Arvo/ammatti/tehtava';'Vaalipiiri/Kunta';'Puolue';'Saapumispaiva';'Muokkauspaiva';'Ehdokkaan mahdollisen tukiryhman nimi';'Vaalirahoitukseni ei ole ylittanyt 800 euroa';'Vaalikampanjan kulut yhteensa';'Sanoma- ilmaisjakelu- ja aikakauslehdet';'Radio';'Televisio';'Tietoverkot';'Muut viestintavalineet';'Ulkomainonta';'Vaalilehtien esitteiden ja muun painetun materiaalin hankinta';'Mainonnan suunnittelu';'Vaalitilaisuudet';'Vastikeellisen tuen hankintakulut';'Muut kulut';'Vaalikampanjan rahoitus yhteensa';'2.1 Rahoitus sisaltaa omia varoja yhteensa';'2.2 Rahoitus sisaltaa ehdokkaan ja tukiryhman ottamia lainoja yhteensa';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa';'2.3 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta yksityishenkilolta ("x")';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa lisatietokentan teksti';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa';'2.4 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta yrityksilta ("x")';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa lisatietokentan teksti';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa';'2.5 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta puolueelta ("x")';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa lisatietokentan teksti';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa';'2.6 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta puolueyhdistyksilta ("x")';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa lisatietokentan teksti';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa';'2.7 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta muilta tahoilta ("x")';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa lisatietokentan teksti';'2.8 Rahoitus sisaltaa valitettya tukea yhteensa';'E. vapaaehtoinen erittely'
'0256';'091';'Mia';'Haglund';'pääsihteeri, valtiotieteiden kandidaatti, generalsekreterare, politices kandidat';'Helsinki';'VAS';'12.06.2017';'';'';'';'3715,16';'359,60';'';'';'666,04';'';'';'1246,20';'600,00';'';'';'843,32';'3715,16';'1515,16';'';'700';'X';'';'';'X';'';'';'X';'';'300';'X';'';'1200';' ';'';'';''
'0850';'091';'Sampo';'Terho';'kansanedustaja';'Helsinki';'PS';'12.06.2017';'';'';'';'2232';'';'';'';'';'';'661';'498';'';'';'';'1073';'2232';'2232';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0236';'091';'Zahra';'Abdulla';'kätilö';'Helsinki';'VAS';'12.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0306';'091';'Silvia';'Modig';'kansanedustaja, toimittaja, riksdagsledamot, journalist';'Helsinki';'VAS';'13.06.2017';'13.06.2017';'';'';'4480';'2570';'';'';'';'100';'500';'1200';'';'';'';'110';'4480';'3180';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'1300';' ';'';'';''
'1060';'091';'Amos';'Ahola';'yrittäjä, Senior Manager';'Helsinki';'LIBE';'25.05.2017';'';'';'';'2000';'';'';'';'200';'';'1800';'';'';'';'';'';'2000';'2000';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0239';'091';'Outi';'Alanen';'näyttelijä, ensihoitaja';'Helsinki';'VAS';'12.06.2017';'';'';'';'1386,96';'';'';'';'864,96';'64,00';'458,00';'';'';'';'';'';'1386,96';'1386,96';'0';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';''
'0468';'091';'Pilvi';'Torsti';'VTT, toimitusjohtaja';'Helsinki';'SDP';'30.05.2017';'';'';'';'9633,57';'5536,86';'';'';'1800,93';'';'696';'1329,78';'';'70';'';'200';'9633,57';'1890,57';'';'7243';' ';'Yhteensä 49 erillistä lahjoittajaa,';'500';'X';'';'';' ';'';'';' ';'';'';' ';'';'';'Kuitit ehdokkaalla. Muut kulut 200 euroa viittaa puolueen perimään ehdokasmaksuun.'
'0369';'091';'Maija';'Anttila';'sairaanhoidon opettaja, kaupunginvaltuutettu, sjukvårdslärare, stadsfullmäktigeledamot';'Helsinki';'SDP';'18.05.2017';'';'';'';'6638,72';'3216,56';'0';'0';'0';'0';'1532,40';'559,24';'1330,52';'0';'0';'0';'6638,72';'6638,72';'0';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';''
'0829';'091';'Mari';'Rantanen';'ensihoitaja (AMK), omaishoitaja';'Helsinki';'PS';'13.05.2017';'';'';'';'1657,23';'1205,28';'';'';'';'71,95';'';'160,00';'';'';'';'220,00';'1657,23';'1657,23';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0380';'091';'Elisa';'Gebhard';'oikeustieteen ylioppilas, vt. lainsäädäntösihteeri';'Helsinki';'SDP';'04.06.2017';'';'';'';'2320';'';'';'';'2320';'';'';'';'';'';'';'';'2320';'1200';'';'620';'X';'';'';' ';'';'';' ';'';'500';'X';'';'';' ';'';'';''
'0302';'091';'Petra';'Malin';'valtiotieteiden maisteri, sosiaalityöntekijä';'Helsinki';'VAS';'11.06.2017';'';'Petra Malinin tukiryhmä';'';'3281,92';'1133,13';'0';'0';'771,52';'0';'330';'574';'116,67';'275,67';'80,93';'0';'3281,92';'2334,65';'0';'214,60';'X';'Olen myynyt kampanjaa varten tuttavilleni joulukortteja, joiden kulut olivat 80,93 e ja tuotot 152,10 e,';'186';'X';'Järjestin vaalitilaisuuden kirjakaupassa ja sain tiedon, että tilaisuuden hinta olisi ollut 150 euroa + alv, En kuitenkaan ole saanut tilaisuudesta laskua tähän mennessä pyynnöistä huolimatta, joten olen ilmoittanut tilavuokran suuruisen summan 186 e tukena,';'0';'X';'';'546,67';'X';'';'0';'X';'';'0';''
'0129';'091';'Laura';'Rissanen';'valtuustoryhmän puheenjohtaja, VTM';'Helsinki';'KOK';'03.05.2017';'';'Kluuvin Kokoomuksen Naiset ';'';'12956';'7180';'';'';'850';'';'3777';'349';'750';'50';'';'';'12956';'6311';'';'2550';'X';'';'2595';'X';'';'';' ';'';'';' ';'';'1500';' ';'';'';'Vaalirahoitusilmoituksessa mainittujen rahallisten menojen lisäksi vaalikampanjan tukena oli paljon talkootyötä. Esimerkiksi kampanjassa käytetyt vaalikuvat otti ystävä veloituksetta. Tästä iso kiitos!'
'0936';'091';'Terhi';'Peltokorpi';'kätilö (AMK), kasvatustieteen maisteri';'Helsinki';'KESK';'30.04.2017';'';'';'';'1190';'362';'0';'0';'30';'0';'0';'328';'315';'5';'0';'150';'1190';'840';'0';'350';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'Vaalikampanjan muut kulut 150 € on Keskustan Helsingin piirille maksettu ehdokasmaksu.'
'0284';'091';'Vesa';'Korkkula';'valtiotieteiden maisteri, lukion opettaja';'Helsinki';'VAS';'28.04.2017';'';'';'';'1443,52';'80';'';'';'25';'';'';'1163,52';'150';'';'';'25';'1443,52';'1443,52';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0136';'091';'Daniel';'Sazonov';'Kokoomusnuorten pj, oikeustieteen ja tekniikan yo';'Helsinki';'KOK';'10.06.2017';'';'Muutoksentekijät ry.';'';'19985,17';'2208,26';'';'';'5500';'1404';'3104,85';'4171,7';'2202';'880';'';'514,36';'19985,17';'2037,17';'';'7750';'X';'';'3450';'X';'';'';'X';'';'4350';' ';'';'2398';'X';'';'';''
'0392';'091';'Eveliina';'Heinäluoma';'yhteiskuntatieteiden maisteri';'Helsinki';'SDP';'05.06.2017';'';'Eveliina Heinäluoman tukiyhdistys ry';'';'9454,59';'0,00';'0,00';'0,00';'170,00';'0,00';'5152,90';'3033,23';'706,00';'160,00';'0,00';'232,46';'9454,59';'3579,59';'0,00';'3209,00';'X';'';'0,00';'X';'';'0,00';'X';'';'166,00';'X';'';'2500,00';' ';'';'0,00';''
'0311';'091';'Sami (Frank)';'Muttilainen';'nuoriso-ohjaaja, musiikki- ja kulttuurityöntekijä';'Helsinki';'VAS';'13.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0854';'091';'Matias';'Turkkila';'DI, päätoimittaja';'Helsinki';'PS';'13.06.2017';'';'';'';'5528,34';'3612,51';'';'';'1338,68';'';'';'329,15';'248';'';'';'';'5528,34';'5528,34';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0789';'091';'Pia';'Kopra';'kansanedustajan avustaja, HuK';'Helsinki';'PS';'07.05.2017';'';'';'';'4140';'2540';'';'';'180';'';'420';'1000';'';'';'';'';'4140';'4140';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0031';'091';'Tarik';'Ahsanullah';'SYL:n varapuheenjohtaja, oikeustieteen ylioppilas';'Helsinki';'KOK';'25.04.2017';'';'';'';'2900';'';'';'';'850';'';'';'1200';'';'600';'';'250';'2900';'750';'';'1700';'X';'';'';' ';'';'';' ';'';'450';'X';'';'';' ';'';'';''
'0444';'091';'Sara';'Paavolainen';'näyttelijä, suntio';'Helsinki';'SDP';'29.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0265';'091';'Sirkku';'Ingervo';'kasvatustieteen maisteri, erityisopettaja';'Helsinki';'VAS';'11.06.2017';'';'';'';'2250';'1432';'0';'0';'50';'';'366';'334';'0';'68';'0';'';'2250';'1150';'0';'950';'X';'';'0';'X';'';'0';'X';'';'150';'X';'';'0';'X';'';'0';'Oulunkylän Vasemmisto tuki ehdokkaiden yhteisvaalimainosta paikallislehtiin  ( Oulunkyläinen ja Käpylä-lehti) ja vaalitilaisuuden tarjoilut.'
'0338';'091';'Suldaan';'Said Ahmed';'yhteisötyöntekijä';'Helsinki';'VAS';'10.06.2017';'';'Suldaan Said Ahmedin tukiryhmä2017';'';'2720,17';'0';'0';'0';'0';'0';'366';'1664,24';'0';'554,4';'0';'135,53';'2720,17';'0';'';'2720,17';'X';'';'0';' ';'';'0';' ';'';'0';' ';'';'0';' ';'';'';''
'0344';'091';'Anu';'Suoranta';'valtiotieteiden tohtori, työelämän tutkija';'Helsinki';'VAS';'06.05.2017';'';'';'';'4169,53';'319';'';'';'625,92';'30';'330';'1550,10';'';'';'1253,27';'61,24';'4169,53';'85,53';'';'3474';'X';'';'';'X';'';'';'X';'';'410';'X';'';'200';'X';'';'';''
'0447';'091';'Nasima';'Razmyar';'kansanedustaja';'Helsinki';'SDP';'12.06.2017';'';'Tasa-arvoinen Helsinki ry';'';'13505,62';'0';'0';'0';'30';'0';'11487,64';'862,12';'130';'395,50';'0';'600,36';'13505,62';'6255,62';'0';'500';'X';'';'250';'X';'';'0';'X';'';'0';'X';'';'6500';' ';'';'';''
'0003';'091';'Katju';'Aro';'Feministisen puolueen puheenjohtaja, graafinen suunnittelija';'Helsinki';'FP';'08.06.2017';'';'Katju Aron tukiryhmä';'';'1119';'0';'0';'0';'171';'108';'0';'220';'0';'514';'0';'106';'1164';'0';'0';'665';'X';'';'0';'X';'';'499';'X';'';'0';'X';'';'0';'X';'';'0';''
'0087';'091';'Marianna';'Kupias';'Kokoomusopiskelijoiden puheenjohtaja, VTK';'Helsinki';'KOK';'04.06.2017';'';'';'';'4439,19';'3131,21';'';'';'45,03';'';'';'452,05';'';'';'';'810,90';'4439,19';'3249,19';'';'';'X';'';'';'X';'';'';'X';'';'400';'X';'';'790';'X';'';'';''
'0026';'091';'Jan';'Vapaavuori';'OTK, varapääjohtaja';'Helsinki';'KOK';'09.06.2017';'';'Oikea Linja - Rättä Linjen ry';'';'61655,32';'36882,42';'';'';'3075,20';'7629,57';'';'3905,80';'4885,60';'2582,86';'';'2693,87';'61655,32';'';'';'44435';' ';'';'14420,32';'X';'';'';'X';'';'100';'X';'';'2700';' ';'';'';'Helsingin Kokoomus on kohdistanut osan ulkomainonnastaan sekä mainoksen vaalipäivänä Helsingin Sanomissa pormestarikampanjaan.'
'0097';'091';'Raine';'Luomanen';'yrittäjä, tj';'Helsinki';'KOK';'02.06.2017';'';'';'';'5800';'1200';'';'';'4000';'';'';'600';'';'';'';'';'5800';'5800';'0';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';''
'0103';'091';'Otto';'Meri';'OTM, lakimies';'Helsinki';'KOK';'06.06.2017';'';'';'';'13379,34';'1105';'';'';'2288,28';'';'2746,87';'1887,08';'3720';'300';'';'1332,11';'13379,34';'11529,34';'0';'210';'X';'';'490';'X';'';'400';'X';'';'0';'X';'';'750';'X';'';'';'Muihin kuluihin sisältyy pääasiassa suorajakelusta sekä valokuvauksesta aiheutuneet kulut.'
'0113';'091';'Mia';'Nygård';'kategoriajohtaja, ETM';'Helsinki';'KOK';'11.06.2017';'';'';'';'6330';'630';'';'';'1170';'';'';'1650';'2200';'680';'';'';'6330';'1405';'';'3200';' ';'';'1650';'X';'';'';'X';'';'75';'X';'';'';'X';'';'';''
'0086';'091';'Johanna';'Krabbe';'ympäristöasiantuntija, ammatillinen opettaja';'Helsinki';'KOK';'04.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0106';'091';'Seija';'Muurinen';'terveystieteiden tohtori, sairaanhoitaja-diakonissa';'Helsinki';'KOK';'22.04.2017';'';'';'';'9997';'6932';'';'';'';'';'593';'1413';'496';'468';'';'95';'9997';'9997';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0089';'091';'Heimo';'Laaksonen';'yrittäjä, kotiseutuneuvos';'Helsinki';'KOK';'05.06.2017';'';'';'';'4184,39';'3392,08';'';'';'245,31';'';'';'547,00';'';'';'';'';'4184,39';'4184,39';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0110';'091';'Matti';'Niiranen';'VTM, kaupunginvaltuutettu';'Helsinki';'KOK';'10.06.2017';'';'';'';'21710,62';'12127,28';'0';'0';'500';'0';'6442,54';'2442,80';'0';'0';'0';'198,00';'21710,62';'19701,62';'0';'610,00';'X';'';'0';' ';'';'0';' ';'';'0';' ';'';'1399,00';'X';'';'0';''
'0120';'091';'Sanna-Maria';'Pakkanen';'FM, maantiedon, biologian ja terveystiedon opettaja';'Helsinki';'KOK';'09.06.2017';'';'';'';'2963,25';'200,26';'';'';'237,17';'650';'';'564,83';'858,99';'';'';'452';'2963,25';'2268,25';'';'695';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0127';'091';'Risto';'Rautava';'kaupunginvaltuutettu, asiantuntijayrittäjä';'Helsinki';'KOK';'02.06.2017';'';'R. Rautava tukiryhmä';'';'31476,42';'21269,98';'';'';'2078';'';'6200';'1491,44';'';'437';'';'';'31476,42';'9145,42';'';'799';'X';'';'21532';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0096';'091';'Tuomo';'Luoma';'toimitusjohtaja';'Helsinki';'KOK';'12.06.2017';'';'';'';'2500';'';'';'';'750';'850';'';'900';'';'';'';'';'2500';'1500';'0';'0';' ';'';'1000';' ';'';'0';' ';'';'0';' ';'';'0';' ';'';'0';''
'0148';'091';'Laura';'Varjokari';'Oikeustieteen maisteri';'Helsinki';'KOK';'02.05.2017';'';'-';'';'850';'0';'0';'0';'300';'0';'0';'250';'300';'0';'0';'0';'850';'850';'0';'0';' ';'';'0';' ';'';'0';' ';'';'0';' ';'';'0';' ';'';'0';''
'0055';'091';'Maritta';'Hyvärinen';'ylilääkäri, geriatrian erikoislääkäri';'Helsinki';'KOK';'04.06.2017';'';'';'';'2900';'830';'';'';'';'';'';'716';'';'132';'';'1222';'2900';'2900';'0';'0';' ';'';'0';' ';'';'0';' ';'';'0';' ';'';'0';' ';'';'';''
'0400';'091';'Ville';'Jalovaara';'dosentti';'Helsinki';'SDP';'15.04.2017';'';'';'';'8983,92';'2530,25';'';'';'1040,02';'';'2276';'2572,01';'161,20';'144,44';'';'260';'8983,92';'8433,92';'';'550';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'Kampanja oli kestoltaan puolivuotta ja kuluja jakautuu tälle ajalle. 550 euron yksityishenkilöiltä saadussa tuessa on neljä pienlahjoittajaa. '
'0067';'091';'Atte';'Kaleva';'sotatieteiden maisteri, kapteeni evp.';'Helsinki';'KOK';'02.06.2017';'';'Menestyvä Suomi';'';'6946';'200';'';'';'750';'';'90';'3238';'820';'';'';'1848';'6946';'6796';'';'';'X';'';'';'X';'';'';'X';'';'150';'X';'';'';'X';'';'';''
'0384';'091';'Tuula';'Haatainen';'kansanedustaja, valtiot. maisteri, riksdagsledamot, pol.mag.';'Helsinki';'SDP';'04.06.2017';'';'';'';'7716';'4831';'0';'0';'0';'354';'1501';'687';'0';'150';'193';'0';'7716';'2916';'0';'320';'X';'';'0';'X';'';'1230';' ';'';'250';'X';'';'3000';'X';'';'0';''
'0828';'091';'Mika';'Raatikainen';'kansanedustaja, rikosylikonstaapeli';'Helsinki';'PS';'01.06.2017';'';'';'';'4371,90';'3339,63';'';'';'';'';'415,47';'616,80';'';'';'';'';'4371,90';'4371,90';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0028';'091';'Iida';'Aarnio';'hoivapalvelukoordinaattori, estenomi (AMK)';'Helsinki';'KOK';'12.06.2017';'';'';'';'3449,78';'20';'';'';'98,79';'146,40';'607,77';'428,44';'500';'277,99';'';'1370,39';'3449,78';'699,78';'';'300';'X';'';'';'X';'';'';'X';'';'2450';' ';'';'';'X';'';'';''
'0145';'091';'Ulla Marja';'Urho';'maat. ja metsät. maisteri, kaupunginvaltuutettu';'Helsinki';'KOK';'05.06.2017';'07.06.2017';'';'';'8949';'8181';'';'';'142';'';'';'478';'148';'';'';'';'8949';'6049';'';'';'X';'';'2900';' ';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0485';'091';'Thomas';'Wallgren';'docent, universitetslektor, dosentti, yliopistonlehtori';'Helsinki';'SDP';'09.06.2017';'12.06.2017';'Thomas Wallgrens stödgrupp';'';'11162,84';'6725,4';'';'';'2359,72';'';'1176,8';'900,92';'';'';'';'';'11162,84';'';'';'2205';' ';'';'';' ';'';'';' ';'';'7257,84';' ';'';'1700';' ';'';'';''
'0061';'091';'Minna';'Isoaho';'KTM, toimitusjohtaja';'Helsinki';'KOK';'07.06.2017';'';'';'';'3196,31';'150,00';'';'';'15,00';'';'';'1462,70';'';'220,48';'';'1348,13';'3196,31';'1974,83';'';'135,00';'X';'';'1086,48';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0209';'091';'Jan D.';'Oker-Blom';'pol.mag., VD';'Helsinki';'RKP';'15.05.2017';'';'';'';'7296';'2885';'';'';'107';'1519';'822';'540';'1110';'280';'';'33';'7296';'606';'';'2550';'X';'';'1140';'X';'';'';'X';'';'';'X';'';'3000';' ';'';'';''
'0210';'091';'Karin';'Palmén';'Samhällsvetare';'Helsinki';'RKP';'10.06.2017';'';'Stödföreningen för Karin Palmén';'';'1905';'347';'';'';'1329';'';'';'229';'';'';'';'';'1905';'555';'';'500';'X';'';'';'X';'';'';'X';'';'100';'X';'Svenska kvinnoförbundets Helsingforsavdelning';'750';'X';'Stiftelsen för tvåspråkiga FInlands väl';'';''
'0328';'091';'Sirpa';'Puhakka';'yhteiskuntatieteiden maisteri, päätoimittaja';'Helsinki';'VAS';'12.06.2017';'';'';'';'2217';'1473';'0';'0';'0';'0';'500';'244';'0';'0';'0';'0';'2217';'1132';'0';'1085';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'Kyseisen oman kampanjoinnin lisäksi Helsingin vasemmistoliitto on julkaissut kaikkien ehdokkaiden ilmoituskoosteen mm. Helsingin Sanomissa ja puolueen omassa vaalilehdessä. '
'0020';'091';'Nelli';'Ruotsalainen';'FM, jatko-opiskelija';'Helsinki';'FP';'15.05.2017';'';'';'';'200';'';'';'';'';'30';'';'170';'';'';'';'';'200';'0';'';'200';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0029';'091';'Mukhtar';'Abib';'tiiminvetäjä';'Helsinki';'KOK';'01.06.2017';'';'';'';'2300';'1100';'';'';'';'';'';'600';'';'';'';'600';'2300';'1500';'';'800';'X';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0034';'091';'Ted';'Apter';'lakimies, työmarkkina- ja yhteiskuntapolitiikan asiamies';'Helsinki';'KOK';'12.06.2017';'';'';'';'17746,62';'4350,80';'0';'0';'6045,24';'0';'639,50';'2291,08';'4120';'0';'0';'300';'17746,62';'10208,62';'0';'3905';'X';'';'0';'X';'';'0';'X';'';'333';'X';'';'3300';' ';'';'0';'-'
'0036';'091';'Sirpa';'Asko-Seljavaara';'professori, kaupunginvaltuutettu';'Helsinki';'KOK';'28.05.2017';'';'Sirpan tukiryhmä';'';'5375';'2765';'';'';'';'424';'';'1672';'';'514';'';'';'5375';'5375';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0038';'091';'Harry';'Bogomoloff';'valtuuston varapuheenjohtaja, VTM';'Helsinki';'KOK';'05.06.2017';'';'';'';'19640,49';'8070,08';'';'';'';'581,56';'10443,25';'';'545,60';'';'';'';'19640,49';'17416,79';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'2223,70';' ';'';'';''
'0042';'091';'Matti';'Enroth';'VN, kaupunginvaltuutettu';'Helsinki';'KOK';'12.06.2017';'';'';'';'3670,06';'1944,92';'';'';'60,00';'';'100,00';'892,80';'';'39,00';'';'633,34';'3670,06';'3670,06';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0045';'091';'Juha';'Hakola';'ylikomisario, kaupunginvaltuutettu';'Helsinki';'KOK';'26.04.2017';'26.04.2017';'Turvallisen Huomisen Suomi ry.';'';'15749,11';'9260,60';'';'';'120,00';'';'4404,95';'480,00';'';'317,00';'866,56';'300';'15749,11';'549,11';'';'400';'X';'';'14800';'X';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0047';'091';'Katrina';'Harjuhahto-Madetoja';'toimitusjohtaja, KTM';'Helsinki';'KOK';'23.04.2017';'';'';'';'7232,11';'5826,73';'';'';'';'';'';'495,00';'248,00';'';'';'662,38';'7232,11';'7232,11';'0';'0';' ';'';'0';' ';'';'0';' ';'';'0';' ';'';'0';' ';'';'0';''
'0048';'091';'Joel';'Harkimo';'yrittäjä';'Helsinki';'KOK';'12.06.2017';'';'';'';'16188,99';'8287,19';'0';'0';'5099,40';'0';'0';'1016,8';'0';'0';'0';'1785,60';'16188,99';'1188,99';'15000,00';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0051';'091';'Perttu';'Hillman';'toimitusjohtaja, bloggari';'Helsinki';'KOK';'02.06.2017';'';'';'';'1800';'400';'';'';'1000';'';'';'400';'';'';'';'';'1800';'1400';'0';'0';'X';'';'400';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'400';''
'0054';'091';'Pia';'Hytönen';'VTM, toiminnanjohtaja';'Helsinki';'KOK';'12.06.2017';'';'';'';'4555,67';'1556,34';'';'';'94,87';'';'';'835,69';'1534,87';'533,90';'';'';'4555,67';'2532';'';'1651,67';' ';'';'';' ';'';'';' ';'';'';' ';'';'372';'X';'';'';''
'0618';'091';'Alviina';'Alametsä';'valtiotieteiden kandidaatti, opiskelija';'Helsinki';'VIHR';'11.05.2017';'';'';'';'4000';'500';'';'';'1000';'';'1500';'1000';'';'';'';'';'4000';'2000';'';'1500';'X';'';'';'X';'';'';'X';'';'500';'X';'';'';'X';'';'';''
'0072';'091';'Arja';'Karhuvaara';'kaupunginvaltuutettu, fysioterapiayrittäjä';'Helsinki';'KOK';'12.06.2017';'12.06.2017';'';'';'33954,02';'22676,94';'';'';'';'';'5211';'5880,08';'186';'';'';'';'33954,02';'32356,02';'';'';'X';'';'1598';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0079';'091';'Tapio';'Klemetti';'KTM, yrittäjä';'Helsinki';'KOK';'05.05.2017';'';'';'';'9242,31';'3816,04';'';'';'237,92';'';'';'3666,08';'1372,27';'150';'';'';'9242,31';'5869,49';'';'';' ';'';'2367,97';' ';'';'';' ';'';'1004,85';' ';'';'';' ';'';'';''
'0083';'091';'Kauko';'Koskinen';'DI, kaupunginvaltuutettu';'Helsinki';'KOK';'09.06.2017';'';'';'';'9445';'4586';'0';'0';'0';'0';'0';'2261';'1000';'0';'0';'1598';'9445';'6845';'0';'600';'X';'';'2000';' ';'';'0';' ';'';'0';' ';'';'0';' ';'';'0';''
'0084';'091';'Terhi';'Koulumies';'valtiotieteiden maisteri, kaupunginvaltuutettu';'Helsinki';'KOK';'17.05.2017';'';'';'';'12579,66';'4566,75';'0';'0';'27,31';'0';'7985,6';'0';'0';'0';'0';'0';'12579,66';'12579,66';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0111';'091';'Dani';'Niskanen';'oikeustieteen yo, radiojuontaja';'Helsinki';'KOK';'07.06.2017';'';'Turvallinen ja tehokas Helsinki ry';'';'5384';'210';'890';'';'1434';'';'1768';'662';'';'120';'';'300';'5384';'2754';'';'1430';'X';'';'';'X';'';'';'X';'';'1200';' ';'';'';'X';'';'';''
'0116';'091';'Matias';'Pajula';'opiskelija';'Helsinki';'KOK';'05.05.2017';'';'';'';'4271,78';'1420';'0';'0';'100,28';'1247,21';'0';'923,97';'0';'293,57';'';'286,75';'4385,24';'715,24';'';'1420';'X';'';'';'X';'';'';'X';'';'2250';' ';'';'';'X';'';'';''
'0122';'091';'Dennis';'Pasterstein';'ylikomisario, hallintotieteiden maisteri';'Helsinki';'KOK';'21.04.2017';'';'';'';'2363';'1409';'';'';'354';'';'';'600';'';'';'';'';'2363';'2363';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0123';'091';'Jaana';'Pelkonen';'kansanedustaja, VTM';'Helsinki';'KOK';'19.04.2017';'';'Tekemällä todeksi ry';'';'4860,13';'4649,63';'';'';'';'';'';'148,50';'';'';'';'62';'4860,13';'';'';'';'X';'';'4860,13';'X';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0125';'091';'Timo';'Raittinen';'kehittämispäällikkö, ekonomi';'Helsinki';'KOK';'09.05.2017';'';'-';'';'2824,40';'2021,60';'';'';'160,00';'';'';'582,80';'';'60,00';'';'';'2824,40';'2824,40';'0';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';''
'0126';'091';'Tatu';'Rauhamäki';'kaupunginhallituksen puheenjohtaja, toimitusjohtaja';'Helsinki';'KOK';'11.06.2017';'';'Mantan Kokoomus ry';'';'21875,96';'15929,71';'';'';'1742,29';'';'3672,00';'283,96';'248,00';'';'';'';'21875,96';'2183,96';'';'2000,00';'X';'';'17042,00';'X';'';'';' ';'';'650,00';'X';'';'';' ';'';'';''
